walk_type	sound_score	meaning_weight	next_sound_score	start	sound_fr	echo_en	echo_fr	trace
sound->meaning->sound	0.781	0.95	1.0	en:fresh	fr:frais	en:fresh	fr:fraîche	en:fresh -> fr:frais -> en:fresh -> fr:fraîche
sound->meaning->sound	0.781	0.95	1.0	en:fruit	fr:routes	en:route	fr:routes	en:fruit -> fr:routes -> en:route -> fr:routes
sound->meaning->sound	0.781	0.95	1.0	en:grew	fr:groupe	en:group	fr:groupe	en:grew -> fr:groupe -> en:group -> fr:groupe
sound->meaning->sound	0.781	0.95	1.0	en:grew	fr:groupes	en:group	fr:groupe	en:grew -> fr:groupes -> en:group -> fr:groupe
sound->meaning->sound	1.0	0.95	0.781	en:league	fr:ligues	en:leagues	fr:ligues	en:league -> fr:ligues -> en:leagues -> fr:ligues
sound->meaning->sound	0.781	0.95	1.0	en:leagues	fr:ligues	en:league	fr:ligue	en:leagues -> fr:ligues -> en:league -> fr:ligue
sound->meaning->sound	1.0	0.95	0.781	en:nor	fr:nord	en:north	fr:nord	en:nor -> fr:nord -> en:north -> fr:nord
sound->meaning->sound	1.0	0.95	0.781	en:norm	fr:norme	en:norms	fr:nomment	en:norm -> fr:norme -> en:norms -> fr:nomment
sound->meaning->sound	1.0	0.95	0.781	en:norm	fr:normes	en:norms	fr:nomment	en:norm -> fr:normes -> en:norms -> fr:nomment
sound->meaning->sound	0.781	0.95	1.0	en:order	fr:ordres	en:order	fr:horde	en:order -> fr:ordres -> en:order -> fr:horde
sound->meaning->sound	0.781	0.95	1.0	en:peaks	fr:pisse	en:pees	fr:pise	en:peaks -> fr:pisse -> en:pees -> fr:pise
sound->meaning->sound	1.0	0.95	0.781	en:root	fr:route	en:routes	fr:rousse	en:root -> fr:route -> en:routes -> fr:rousse
sound->meaning->sound	0.781	0.95	1.0	en:roots	fr:routes	en:route	fr:routes	en:roots -> fr:routes -> en:route -> fr:routes
sound->meaning->sound	0.781	0.95	1.0	en:scheme	fr:skis	en:ski	fr:skie	en:scheme -> fr:skis -> en:ski -> fr:skie
sound->meaning->sound	0.781	0.95	1.0	en:scoop	fr:coupes	en:coupe	fr:coupent	en:scoop -> fr:coupes -> en:coupe -> fr:coupent
sound->meaning->sound	0.781	0.95	1.0	en:scoop	fr:soupe	en:soup	fr:soupe	en:scoop -> fr:soupe -> en:soup -> fr:soupe
sound->meaning->sound	0.781	0.95	1.0	en:shelf	fr:chefs	en:chef	fr:chefs	en:shelf -> fr:chefs -> en:chef -> fr:chefs
sound->meaning->sound	0.781	0.95	1.0	en:sought	fr:sortes	en:sort	fr:sorte	en:sought -> fr:sortes -> en:sort -> fr:sorte
sound->meaning->sound	0.781	0.95	1.0	en:tells	fr:tels	en:tel	fr:telle	en:tells -> fr:tels -> en:tel -> fr:telle
sound->meaning->sound	0.781	0.95	1.0	en:wet	fr:ouest	en:west	fr:ouest	en:wet -> fr:ouest -> en:west -> fr:ouest
sound->meaning->sound	0.952	0.95	0.821	en:maxed	fr:mixte	en:mixed	fr:mixte	en:maxed -> fr:mixte -> en:mixed -> fr:mixte
sound->meaning->sound	0.885	0.95	0.885	en:regime	fr:régime	en:regime	fr:régime	en:regime -> fr:régime -> en:regime -> fr:régime
sound->meaning->sound	0.885	0.95	0.885	en:regime	fr:régimes	en:regime	fr:régime	en:regime -> fr:régimes -> en:regime -> fr:régime
sound->meaning->sound	0.77	0.95	1.0	en:sacked	fr:sectes	en:sect	fr:secte	en:sacked -> fr:sectes -> en:sect -> fr:secte
sound->meaning->sound	0.77	0.95	1.0	en:sect	fr:sexe	en:sex	fr:sexe	en:sect -> fr:sexe -> en:sex -> fr:sexe
sound->meaning->sound	0.77	0.95	1.0	en:sect	fr:sexes	en:sex	fr:sexe	en:sect -> fr:sexes -> en:sex -> fr:sexe
sound->meaning->sound	0.77	0.95	1.0	en:sex	fr:secte	en:sect	fr:secte	en:sex -> fr:secte -> en:sect -> fr:secte
sound->meaning->sound	0.77	0.95	1.0	en:sex	fr:sectes	en:sect	fr:secte	en:sex -> fr:sectes -> en:sect -> fr:secte
sound->meaning->sound	1.0	0.95	0.77	en:sport	fr:spots	en:spot	fr:spots	en:sport -> fr:spots -> en:spot -> fr:spots
sound->meaning->sound	1.0	0.95	0.77	en:stalk	fr:stocks	en:stock	fr:stocks	en:stalk -> fr:stocks -> en:stock -> fr:stocks
sound->meaning->sound	0.77	0.95	1.0	en:sucked	fr:sectes	en:sect	fr:secte	en:sucked -> fr:sectes -> en:sect -> fr:secte
sound->meaning->sound	0.822	0.95	0.945	en:dress	fr:adresses	en:addresses	fr:adrets aise	en:dress -> fr:adresses -> en:addresses -> fr:adrets aise
sound->meaning->sound	0.827	0.95	0.94	en:textile	fr:textiles	en:textile	fr:taxent al	en:textile -> fr:textiles -> en:textile -> fr:taxent al
sound->meaning->sound	0.94	0.95	0.825	en:pressers	fr:princesse	en:princess	fr:princesse	en:pressers -> fr:princesse -> en:princess -> fr:princesse
sound->meaning->sound	0.97	0.95	0.793	en:masque	fr:masque	en:mask	fr:masque	en:masque -> fr:masque -> en:mask -> fr:masque
sound->meaning->sound	0.763	0.95	1.0	en:pest	fr:tests	en:test	fr:teste	en:pest -> fr:tests -> en:test -> fr:teste
sound->meaning->sound	0.763	0.95	1.0	en:scoot	fr:scoops	en:scoop	fr:scoops	en:scoot -> fr:scoops -> en:scoop -> fr:scoops
sound->meaning->sound	0.763	0.95	1.0	en:test	fr:peste	en:pest	fr:peste	en:test -> fr:peste -> en:pest -> fr:peste
sound->meaning->sound	0.763	0.95	1.0	en:test	fr:pestes	en:pest	fr:peste	en:test -> fr:pestes -> en:pest -> fr:peste
sound->meaning->sound	0.763	0.95	1.0	en:vest	fr:zeste	en:zest	fr:zeste	en:vest -> fr:zeste -> en:zest -> fr:zeste
sound->meaning->sound	0.763	0.95	1.0	en:vest	fr:zestes	en:zest	fr:zeste	en:vest -> fr:zestes -> en:zest -> fr:zeste
sound->meaning->sound	0.94	0.95	0.822	en:dissed	fr:test	en:tests	fr:test	en:dissed -> fr:test -> en:tests -> fr:test
sound->meaning->sound	0.833	0.95	0.929	en:guys	fr:gaz	en:gases	fr:gars aise	en:guys -> fr:gaz -> en:gases -> fr:gars aise
sound->meaning->sound	0.837	0.95	0.924	en:detect	fr:détecte	en:detect	fr:dit acte	en:detect -> fr:détecte -> en:detect -> fr:dit acte
sound->meaning->sound	0.837	0.95	0.924	en:detector	fr:détecte	en:detect	fr:dit acte	en:detector -> fr:détecte -> en:detect -> fr:dit acte
sound->meaning->sound	0.822	0.95	0.938	en:chest	fr:tests	en:testing	fr:destine	en:chest -> fr:tests -> en:testing -> fr:destine
sound->meaning->sound	0.822	0.95	0.938	en:text	fr:tests	en:testing	fr:destine	en:text -> fr:tests -> en:testing -> fr:destine
sound->meaning->sound	0.798	0.95	0.96	en:confess	fr:confesse	en:confess	fr:con fesses	en:confess -> fr:confesse -> en:confess -> fr:con fesses
sound->meaning->sound	0.758	0.95	1.0	en:waist	fr:ouest	en:west	fr:ouest	en:waist -> fr:ouest -> en:west -> fr:ouest
sound->meaning->sound	0.758	0.95	1.0	en:waste	fr:ouest	en:west	fr:ouest	en:waste -> fr:ouest -> en:west -> fr:ouest
sound->meaning->sound	0.81	0.95	0.945	en:address	fr:adresses	en:addresses	fr:adrets aise	en:address -> fr:adresses -> en:addresses -> fr:adrets aise
sound->meaning->sound	0.786	0.95	0.969	en:distress	fr:détresse	en:distress	fr:dis tresses	en:distress -> fr:détresse -> en:distress -> fr:dis tresses
sound->meaning->sound	0.755	0.95	1.0	en:groove	fr:groupes	en:group	fr:groupe	en:groove -> fr:groupes -> en:group -> fr:groupe
sound->meaning->sound	0.755	0.95	1.0	en:test	fr:zeste	en:zest	fr:zeste	en:test -> fr:zeste -> en:zest -> fr:zeste
sound->meaning->sound	0.755	0.95	1.0	en:test	fr:zestes	en:zest	fr:zeste	en:test -> fr:zestes -> en:zest -> fr:zeste
sound->meaning->sound	0.755	0.95	1.0	en:zest	fr:tests	en:test	fr:teste	en:zest -> fr:tests -> en:test -> fr:teste
sound->meaning->sound	0.793	0.95	0.96	en:march	fr:matchs	en:matches	fr:mat chaise	en:march -> fr:matchs -> en:matches -> fr:mat chaise
sound->meaning->sound	0.816	0.95	0.932	en:concept	fr:concepts	en:concept	fr:cannes opte	en:concept -> fr:concepts -> en:concept -> fr:cannes opte
sound->meaning->sound	1.0	0.95	0.748	en:gean	fr:jean	en:john	fr:jean	en:gean -> fr:jean -> en:john -> fr:jean
sound->meaning->sound	1.0	0.95	0.748	en:gene	fr:jean	en:john	fr:jean	en:gene -> fr:jean -> en:john -> fr:jean
sound->meaning->sound	0.782	0.95	0.966	en:orchestra	fr:orchestre	en:orchestra	fr:hoquets trait	en:orchestra -> fr:orchestre -> en:orchestra -> fr:hoquets trait
sound->meaning->sound	0.748	0.95	1.0	en:vex	fr:sexe	en:sex	fr:sexe	en:vex -> fr:sexe -> en:sex -> fr:sexe
sound->meaning->sound	0.748	0.95	1.0	en:vex	fr:sexes	en:sex	fr:sexe	en:vex -> fr:sexes -> en:sex -> fr:sexe
sound->meaning->sound	0.81	0.95	0.935	en:breeds	fr:bridge	en:bridges	fr:brides aise	en:breeds -> fr:bridge -> en:bridges -> fr:brides aise
sound->meaning->sound	0.785	0.95	0.96	en:match	fr:matchs	en:matches	fr:mat chaise	en:match -> fr:matchs -> en:matches -> fr:mat chaise
sound->meaning->sound	0.785	0.95	0.96	en:much	fr:matchs	en:matches	fr:mat chaise	en:much -> fr:matchs -> en:matches -> fr:mat chaise
sound->meaning->sound	0.785	0.95	0.96	en:worst	fr:ouest	en:western	fr:ouais tonnes	en:worst -> fr:ouest -> en:western -> fr:ouais tonnes
sound->meaning->sound	0.92	0.95	0.821	en:nixed	fr:mixte	en:mixed	fr:mixte	en:nixed -> fr:mixte -> en:mixed -> fr:mixte
sound->meaning->sound	0.781	0.95	0.96	en:wet	fr:ouest	en:western	fr:ouais tonnes	en:wet -> fr:ouest -> en:western -> fr:ouais tonnes
sound->meaning->sound	0.74	0.95	1.0	en:envy	fr:ennemis	en:enemy	fr:ennemies	en:envy -> fr:ennemis -> en:enemy -> fr:ennemies
sound->meaning->sound	0.87	0.95	0.87	en:except	fr:excepté	en:except	fr:excepté	en:except -> fr:excepté -> en:except -> fr:excepté
sound->meaning->sound	0.87	0.95	0.87	en:respect	fr:respecte	en:respect	fr:respecte	en:respect -> fr:respecte -> en:respect -> fr:respecte
sound->meaning->sound	0.87	0.95	0.87	en:techniques	fr:technique	en:techniques	fr:technique	en:techniques -> fr:technique -> en:techniques -> fr:technique
sound->meaning->sound	0.786	0.95	0.947	en:platforms	fr:plateforme	en:platform	fr:plat sommes	en:platforms -> fr:plateforme -> en:platform -> fr:plat sommes
sound->meaning->sound	0.786	0.95	0.947	en:platforms	fr:plateformes	en:platform	fr:plat sommes	en:platforms -> fr:plateformes -> en:platform -> fr:plat sommes
sound->meaning->sound	0.787	0.95	0.943	en:lesbian	fr:lesbienne	en:lesbian	fr:les bine	en:lesbian -> fr:lesbienne -> en:lesbian -> fr:les bine
sound->meaning->sound	0.787	0.95	0.943	en:lesbian	fr:lesbiennes	en:lesbian	fr:les bine	en:lesbian -> fr:lesbiennes -> en:lesbian -> fr:les bine
sound->meaning->sound	0.945	0.95	0.785	en:prick	fr:briques	en:brick	fr:break	en:prick -> fr:briques -> en:brick -> fr:break
sound->meaning->sound	0.73	0.95	1.0	en:beak	fr:pic	en:peak	fr:pic	en:beak -> fr:pic -> en:peak -> fr:pic
sound->meaning->sound	0.73	0.95	1.0	en:beak	fr:pics	en:peak	fr:pic	en:beak -> fr:pics -> en:peak -> fr:pic
sound->meaning->sound	0.73	0.95	1.0	en:bill	fr:belles	en:belle	fr:bel	en:bill -> fr:belles -> en:belle -> fr:bel
sound->meaning->sound	0.73	0.95	1.0	en:dead	fr:dette	en:debt	fr:dette	en:dead -> fr:dette -> en:debt -> fr:dette
sound->meaning->sound	0.73	0.95	1.0	en:dead	fr:dettes	en:debt	fr:dette	en:dead -> fr:dettes -> en:debt -> fr:dette
sound->meaning->sound	1.0	0.95	0.73	en:peace	fr:pisse	en:piss	fr:pisse	en:peace -> fr:pisse -> en:piss -> fr:pisse
sound->meaning->sound	0.73	0.95	1.0	en:peas	fr:pisse	en:pees	fr:pise	en:peas -> fr:pisse -> en:pees -> fr:pise
sound->meaning->sound	0.73	0.95	1.0	en:peas	fr:pisses	en:pees	fr:pise	en:peas -> fr:pisses -> en:pees -> fr:pise
sound->meaning->sound	0.73	0.95	1.0	en:pease	fr:pisse	en:pees	fr:pise	en:pease -> fr:pisse -> en:pees -> fr:pise
sound->meaning->sound	0.73	0.95	1.0	en:pease	fr:pisses	en:pees	fr:pise	en:pease -> fr:pisses -> en:pees -> fr:pise
sound->meaning->sound	0.73	0.95	1.0	en:peep	fr:bip	en:beep	fr:bip	en:peep -> fr:bip -> en:beep -> fr:bip
sound->meaning->sound	0.73	0.95	1.0	en:pees	fr:pisse	en:pees	fr:pise	en:pees -> fr:pisse -> en:pees -> fr:pise
sound->meaning->sound	0.73	0.95	1.0	en:pees	fr:pisses	en:pees	fr:pise	en:pees -> fr:pisses -> en:pees -> fr:pise
sound->meaning->sound	1.0	0.95	0.73	en:piece	fr:pisse	en:piss	fr:pisse	en:piece -> fr:pisse -> en:piss -> fr:pisse
sound->meaning->sound	0.73	0.95	1.0	en:piss	fr:pisse	en:pees	fr:pise	en:piss -> fr:pisse -> en:pees -> fr:pise
sound->meaning->sound	0.73	0.95	1.0	en:till	fr:tels	en:tel	fr:telle	en:till -> fr:tels -> en:tel -> fr:telle
sound->meaning->sound	0.864	0.95	0.864	en:clone	fr:clones	en:clone	fr:clones	en:clone -> fr:clones -> en:clone -> fr:clones
sound->meaning->sound	0.728	0.95	1.0	en:energy	fr:ennemies	en:enemy	fr:ennemies	en:energy -> fr:ennemies -> en:enemy -> fr:ennemies
sound->meaning->sound	0.864	0.95	0.864	en:naive	fr:naïve	en:naive	fr:naïve	en:naive -> fr:naïve -> en:naive -> fr:naïve
sound->meaning->sound	0.728	0.95	1.0	en:toast	fr:tests	en:test	fr:teste	en:toast -> fr:tests -> en:test -> fr:teste
sound->meaning->sound	0.726	0.95	1.0	en:went	fr:ouest	en:west	fr:ouest	en:went -> fr:ouest -> en:west -> fr:ouest
sound->meaning->sound	0.94	0.95	0.785	en:bucked	fr:pacte	en:pact	fr:pacte	en:bucked -> fr:pacte -> en:pact -> fr:pacte
sound->meaning->sound	0.94	0.95	0.785	en:rusk	fr:risque	en:risk	fr:risque	en:rusk -> fr:risque -> en:risk -> fr:risque
sound->meaning->sound	0.763	0.95	0.958	en:domestic	fr:domestiques	en:domestic	fr:demains tic	en:domestic -> fr:domestiques -> en:domestic -> fr:demains tic
sound->meaning->sound	0.786	0.95	0.934	en:flexible	fr:flexibles	en:flexible	fr:flics belle	en:flexible -> fr:flexibles -> en:flexible -> fr:flics belle
sound->meaning->sound	0.859	0.95	0.859	en:transform	fr:transforme	en:transform	fr:transforme	en:transform -> fr:transforme -> en:transform -> fr:transforme
sound->meaning->sound	0.758	0.95	0.96	en:waist	fr:ouest	en:western	fr:ouais tonnes	en:waist -> fr:ouest -> en:western -> fr:ouais tonnes
sound->meaning->sound	0.758	0.95	0.96	en:waste	fr:ouest	en:western	fr:ouais tonnes	en:waste -> fr:ouest -> en:western -> fr:ouais tonnes
sound->meaning->sound	0.858	0.95	0.858	en:extreme	fr:extrême	en:extreme	fr:extrême	en:extreme -> fr:extrême -> en:extreme -> fr:extrême
sound->meaning->sound	0.858	0.95	0.858	en:extreme	fr:extrêmes	en:extreme	fr:extrême	en:extreme -> fr:extrêmes -> en:extreme -> fr:extrême
sound->meaning->sound	0.97	0.95	0.743	en:truss	fr:traces	en:trace	fr:traces	en:truss -> fr:traces -> en:trace -> fr:traces
sound->meaning->sound	0.743	0.95	0.969	en:freestyle	fr:cristal	en:crystal	fr:crissent elle	en:freestyle -> fr:cristal -> en:crystal -> fr:crissent elle
sound->meaning->sound	0.768	0.95	0.936	en:perspective	fr:perspectives	en:perspective	fr:paix piquent ive	en:perspective -> fr:perspectives -> en:perspective -> fr:paix piquent ive
sound->meaning->sound	0.763	0.95	0.94	en:moist	fr:modestes	en:modest	fr:mot est	en:moist -> fr:modestes -> en:modest -> fr:mot est
sound->meaning->sound	0.763	0.95	0.938	en:pest	fr:tests	en:testing	fr:destine	en:pest -> fr:tests -> en:testing -> fr:destine
sound->meaning->sound	0.85	0.95	0.85	en:correct	fr:correcte	en:correct	fr:correcte	en:correct -> fr:correcte -> en:correct -> fr:correcte
sound->meaning->sound	0.85	0.95	0.85	en:correct	fr:corrects	en:correct	fr:correcte	en:correct -> fr:corrects -> en:correct -> fr:correcte
sound->meaning->sound	0.85	0.95	0.85	en:direct	fr:directe	en:direct	fr:directe	en:direct -> fr:directe -> en:direct -> fr:directe
sound->meaning->sound	0.85	0.95	0.85	en:direct	fr:directes	en:direct	fr:directe	en:direct -> fr:directes -> en:direct -> fr:directe
sound->meaning->sound	0.85	0.95	0.85	en:direct	fr:directs	en:direct	fr:directe	en:direct -> fr:directs -> en:direct -> fr:directe
sound->meaning->sound	0.85	0.95	0.85	en:enemies	fr:ennemies	en:enemies	fr:ennemies	en:enemies -> fr:ennemies -> en:enemies -> fr:ennemies
sound->meaning->sound	0.85	0.95	0.85	en:prairie	fr:prairies	en:prairie	fr:prairies	en:prairie -> fr:prairies -> en:prairie -> fr:prairies
sound->meaning->sound	0.85	0.95	0.85	en:reform	fr:réforme	en:reform	fr:réforme	en:reform -> fr:réforme -> en:reform -> fr:réforme
sound->meaning->sound	0.85	0.95	0.85	en:reform	fr:réformes	en:reform	fr:réforme	en:reform -> fr:réformes -> en:reform -> fr:réforme
sound->meaning->sound	0.85	0.95	0.85	en:regret	fr:regrette	en:regret	fr:regrette	en:regret -> fr:regrette -> en:regret -> fr:regrette
sound->meaning->sound	0.85	0.95	0.847	en:streak	fr:stricte	en:strict	fr:stricte	en:streak -> fr:stricte -> en:strict -> fr:stricte
sound->meaning->sound	0.85	0.95	0.847	en:streak	fr:strictes	en:strict	fr:stricte	en:streak -> fr:strictes -> en:strict -> fr:stricte
sound->meaning->sound	0.85	0.95	0.847	en:street	fr:stricte	en:strict	fr:stricte	en:street -> fr:stricte -> en:strict -> fr:stricte
sound->meaning->sound	0.85	0.95	0.847	en:street	fr:strictes	en:strict	fr:stricte	en:street -> fr:strictes -> en:strict -> fr:stricte
sound->meaning->sound	0.847	0.95	0.847	en:critique	fr:critiques	en:critique	fr:critiquent	en:critique -> fr:critiques -> en:critique -> fr:critiquent
sound->meaning->sound	0.847	0.95	0.847	en:exact	fr:exacte	en:exact	fr:exacte	en:exact -> fr:exacte -> en:exact -> fr:exacte
sound->meaning->sound	0.847	0.95	0.847	en:exact	fr:exactes	en:exact	fr:exacte	en:exact -> fr:exactes -> en:exact -> fr:exacte
sound->meaning->sound	0.847	0.95	0.847	en:exact	fr:exacts	en:exact	fr:exacte	en:exact -> fr:exacts -> en:exact -> fr:exacte
sound->meaning->sound	0.847	0.95	0.847	en:exist	fr:existe	en:exist	fr:existe	en:exist -> fr:existe -> en:exist -> fr:existe
sound->meaning->sound	0.847	0.95	0.847	en:exist	fr:existent	en:exist	fr:existe	en:exist -> fr:existent -> en:exist -> fr:existe
sound->meaning->sound	0.755	0.95	0.939	en:festival	fr:festivals	en:festival	fr:cessent vol	en:festival -> fr:festivals -> en:festival -> fr:cessent vol
sound->meaning->sound	0.847	0.95	0.847	en:formal	fr:formel	en:formal	fr:formel	en:formal -> fr:formel -> en:formal -> fr:formel
sound->meaning->sound	0.847	0.95	0.847	en:formal	fr:formelle	en:formal	fr:formel	en:formal -> fr:formelle -> en:formal -> fr:formel
sound->meaning->sound	0.847	0.95	0.847	en:strict	fr:stricte	en:strict	fr:stricte	en:strict -> fr:stricte -> en:strict -> fr:stricte
sound->meaning->sound	0.847	0.95	0.847	en:strict	fr:strictes	en:strict	fr:stricte	en:strict -> fr:strictes -> en:strict -> fr:stricte
sound->meaning->sound	0.724	0.95	0.969	en:crystal	fr:cristal	en:crystal	fr:crissent elle	en:crystal -> fr:cristal -> en:crystal -> fr:crissent elle
sound->meaning->sound	0.724	0.95	0.969	en:dynasty	fr:dynastie	en:dynasty	fr:dîners tee	en:dynasty -> fr:dynastie -> en:dynasty -> fr:dîners tee
sound->meaning->sound	0.724	0.95	0.969	en:exotic	fr:exotiques	en:exotic	fr:exact hic	en:exotic -> fr:exotiques -> en:exotic -> fr:exact hic
sound->meaning->sound	0.755	0.95	0.938	en:zest	fr:tests	en:testing	fr:destine	en:zest -> fr:tests -> en:testing -> fr:destine
sound->meaning->sound	0.746	0.95	0.944	en:cleaning	fr:cliniques	en:clinic	fr:clin hic	en:cleaning -> fr:cliniques -> en:clinic -> fr:clin hic
sound->meaning->sound	0.781	0.95	0.909	en:north	fr:nord	en:northern	fr:nos haine	en:north -> fr:nord -> en:northern -> fr:nos haine
sound->meaning->sound	0.726	0.95	0.96	en:went	fr:ouest	en:western	fr:ouais tonnes	en:went -> fr:ouest -> en:western -> fr:ouais tonnes
sound->meaning->sound	0.755	0.95	0.93	en:detective	fr:détective	en:detective	fr:dit active	en:detective -> fr:détective -> en:detective -> fr:dit active
sound->meaning->sound	0.76	0.95	0.925	en:electric	fr:électriques	en:electrical	fr:liguent recolle	en:electric -> fr:électriques -> en:electrical -> fr:liguent recolle
sound->meaning->sound	0.842	0.95	0.842	en:expertise	fr:expertises	en:expertise	fr:expertises	en:expertise -> fr:expertises -> en:expertise -> fr:expertises
sound->meaning->sound	0.94	0.95	0.743	en:dross	fr:traces	en:trace	fr:traces	en:dross -> fr:traces -> en:trace -> fr:traces
sound->meaning->sound	0.841	0.95	0.841	en:suspect	fr:suspecte	en:suspect	fr:suspecte	en:suspect -> fr:suspecte -> en:suspect -> fr:suspecte
sound->meaning->sound	0.741	0.95	0.94	en:control	fr:contrôles	en:control	fr:con troll	en:control -> fr:contrôles -> en:control -> fr:con troll
sound->meaning->sound	0.742	0.95	0.936	en:prospective	fr:perspectives	en:perspective	fr:paix piquent ive	en:prospective -> fr:perspectives -> en:perspective -> fr:paix piquent ive
sound->meaning->sound	0.724	0.95	0.952	en:acoustic	fr:acoustique	en:acoustic	fr:égouts tic	en:acoustic -> fr:acoustique -> en:acoustic -> fr:égouts tic
sound->meaning->sound	0.832	0.95	0.842	en:exploring	fr:explorer	en:exploring	fr:explore	en:exploring -> fr:explorer -> en:exploring -> fr:explore
sound->meaning->sound	0.837	0.95	0.837	en:accept	fr:accepte	en:accept	fr:accepte	en:accept -> fr:accepte -> en:accept -> fr:accepte
sound->meaning->sound	0.837	0.95	0.837	en:accept	fr:acceptent	en:accept	fr:accepte	en:accept -> fr:acceptent -> en:accept -> fr:accepte
sound->meaning->sound	0.837	0.95	0.837	en:accept	fr:acceptes	en:accept	fr:accepte	en:accept -> fr:acceptes -> en:accept -> fr:accepte
sound->meaning->sound	0.733	0.95	0.94	en:duchess	fr:duchesse	en:duchess	fr:dit chaise	en:duchess -> fr:duchesse -> en:duchess -> fr:dit chaise
sound->meaning->sound	0.836	0.95	0.836	en:explode	fr:explose	en:explode	fr:explose	en:explode -> fr:explose -> en:explode -> fr:explose
sound->meaning->sound	0.724	0.95	0.945	en:disgrace	fr:disgrâce	en:disgrace	fr:dis grèce	en:disgrace -> fr:disgrâce -> en:disgrace -> fr:dis grèce
sound->meaning->sound	0.832	0.95	0.836	en:explore	fr:explose	en:explode	fr:explose	en:explore -> fr:explose -> en:explode -> fr:explose
sound->meaning->sound	0.881	0.95	0.786	en:platform	fr:plateforme	en:platforms	fr:plateforme	en:platform -> fr:plateforme -> en:platforms -> fr:plateforme
sound->meaning->sound	0.881	0.95	0.786	en:platform	fr:plateformes	en:platforms	fr:plateforme	en:platform -> fr:plateformes -> en:platforms -> fr:plateforme
sound->meaning->sound	0.833	0.95	0.833	en:cone	fr:cône	en:cone	fr:cône	en:cone -> fr:cône -> en:cone -> fr:cône
sound->meaning->sound	0.833	0.95	0.833	en:dome	fr:dôme	en:dome	fr:dôme	en:dome -> fr:dôme -> en:dome -> fr:dôme
sound->meaning->sound	0.833	0.95	0.833	en:pole	fr:pôle	en:pole	fr:pôle	en:pole -> fr:pôle -> en:pole -> fr:pôle
sound->meaning->sound	0.833	0.95	0.833	en:pole	fr:pôles	en:pole	fr:pôle	en:pole -> fr:pôles -> en:pole -> fr:pôle
sound->meaning->sound	0.833	0.95	0.833	en:poll	fr:pôle	en:pole	fr:pôle	en:poll -> fr:pôle -> en:pole -> fr:pôle
sound->meaning->sound	0.833	0.95	0.833	en:poll	fr:pôles	en:pole	fr:pôle	en:poll -> fr:pôles -> en:pole -> fr:pôle
sound->meaning->sound	0.833	0.95	0.833	en:pose	fr:posent	en:pose	fr:pauses	en:pose -> fr:posent -> en:pose -> fr:pauses
sound->meaning->sound	0.833	0.95	0.833	en:pose	fr:poses	en:pose	fr:pauses	en:pose -> fr:poses -> en:pose -> fr:pauses
sound->meaning->sound	0.833	0.95	0.833	en:rose	fr:roses	en:rose	fr:roses	en:rose -> fr:roses -> en:rose -> fr:roses
sound->meaning->sound	0.833	0.95	0.833	en:rows	fr:roses	en:rose	fr:roses	en:rows -> fr:roses -> en:rose -> fr:roses
sound->meaning->sound	0.833	0.95	0.833	en:soil	fr:sol	en:soil	fr:sol	en:soil -> fr:sol -> en:soil -> fr:sol
sound->meaning->sound	0.833	0.95	0.833	en:soil	fr:sols	en:soil	fr:sol	en:soil -> fr:sols -> en:soil -> fr:sol
sound->meaning->sound	0.728	0.95	0.938	en:toast	fr:tests	en:testing	fr:destine	en:toast -> fr:tests -> en:testing -> fr:destine
sound->meaning->sound	0.833	0.95	0.833	en:zone	fr:zones	en:zone	fr:zones	en:zone -> fr:zones -> en:zone -> fr:zones
sound->meaning->sound	0.827	0.95	0.837	en:except	fr:acceptent	en:accept	fr:accepte	en:except -> fr:acceptent -> en:accept -> fr:accepte
sound->meaning->sound	0.827	0.95	0.837	en:except	fr:acceptes	en:accept	fr:accepte	en:except -> fr:acceptes -> en:accept -> fr:accepte
sound->meaning->sound	0.817	0.95	0.847	en:exhaust	fr:existe	en:exist	fr:existe	en:exhaust -> fr:existe -> en:exist -> fr:existe
sound->meaning->sound	0.817	0.95	0.847	en:exhaust	fr:existent	en:exist	fr:existe	en:exhaust -> fr:existent -> en:exist -> fr:existe
sound->meaning->sound	0.786	0.95	0.87	en:aspect	fr:respecte	en:respect	fr:respecte	en:aspect -> fr:respecte -> en:respect -> fr:respecte
sound->meaning->sound	0.834	0.95	0.822	en:lion	fr:line	en:lines	fr:line	en:lion -> fr:line -> en:lines -> fr:line
sound->meaning->sound	0.827	0.95	0.827	en:library	fr:librairie	en:library	fr:librairie	en:library -> fr:librairie -> en:library -> fr:librairie
sound->meaning->sound	0.827	0.95	0.827	en:library	fr:librairies	en:library	fr:librairie	en:library -> fr:librairies -> en:library -> fr:librairie
sound->meaning->sound	0.795	0.95	0.858	en:extra	fr:extrêmes	en:extreme	fr:extrême	en:extra -> fr:extrêmes -> en:extreme -> fr:extrême
sound->meaning->sound	0.781	0.95	0.87	en:expect	fr:respecte	en:respect	fr:respecte	en:expect -> fr:respecte -> en:respect -> fr:respecte
sound->meaning->sound	0.825	0.95	0.825	en:princess	fr:princesse	en:princess	fr:princesse	en:princess -> fr:princesse -> en:princess -> fr:princesse
sound->meaning->sound	0.825	0.95	0.825	en:princess	fr:princesses	en:princess	fr:princesse	en:princess -> fr:princesses -> en:princess -> fr:princesse
sound->meaning->sound	0.812	0.95	0.836	en:explored	fr:explose	en:explode	fr:explose	en:explored -> fr:explose -> en:explode -> fr:explose
