en:fall	en:autumn	0.7
en:racket	en:snowshoe	0.7
fr:contestation	fr:protester	0.7
en:tournament	en:tournaments	0.7
fr:négociant	fr:commerçant	0.7
fr:brisé	fr:broken	0.7
en:traitor	en:treacherous	0.7
fr:masters	fr:capitaines	0.7
en:edd	en:esd	0.7
en:lashing	en:stowage	0.7
en:seamen	en:seafarers	0.7
fr:evelyn	fr:evelyne	0.7
fr:unanime	fr:unanimité	0.7
en:allowance	en:indemnity	0.7
fr:concurrentes	fr:simultanées	0.7
en:sedan	en:berline	0.7
en:boiling	en:boil	0.7
en:fgm	en:mgf	0.7
fr:weekends	fr:weekend	0.7
fr:adéquat	fr:adéquation	0.7
fr:étage	fr:sol	0.7
fr:boots	fr:bottes	0.7
fr:interrompue	fr:interrompues	0.7
fr:attitudes	fr:mentalités	0.7
fr:cloner	fr:clones	0.7
en:lama	en:llama	0.7
fr:volailles	fr:volaille	0.7
fr:infinie	fr:interminable	0.7
en:inefficiencies	en:ineffectiveness	0.7
fr:modernisée	fr:modernisés	0.7
en:attracting	en:appealing	0.7
en:critics	en:criticism	0.7
fr:cem	fr:emc	0.7
en:inhibit	en:inhibited	0.7
fr:attiré	fr:attirées	0.7
fr:compter	fr:comte	0.7
en:revenue	en:recipes	0.7
en:abolished	en:abolition	0.7
en:rogues	en:rascals	0.7
fr:kitesurf	fr:écoles	0.7
fr:cluster	fr:amas	0.7
en:gypsies	en:romany	0.7
fr:paisley	fr:cachemire	0.7
fr:nudité	fr:nues	0.7
en:innovate	en:innovating	0.7
fr:otage	fr:otages	0.7
en:diversify	en:diversifying	0.7
fr:possédé	fr:possédés	0.7
en:sig	en:gis	0.7
fr:gouverne	fr:gouvernent	0.7
fr:dépressifs	fr:dépressif	0.7
en:esa	en:ase	0.7
fr:visuel	fr:visuelles	0.7
fr:palestinienne	fr:palestiniens	0.7
en:fakes	en:simulates	0.7
fr:pénétrant	fr:pénétrer	0.7
en:watcher	en:observant	0.7
en:stage	en:scene	0.7
en:coding	en:encode	0.7
en:breeze	en:brise	0.7
fr:administrée	fr:administrés	0.7
fr:filtrer	fr:filtrant	0.7
en:maya	en:mayan	0.7
fr:entretien	fr:interview	0.7
fr:arrondies	fr:arrondis	0.7
fr:traire	fr:traite	0.7
en:constituent	en:constitutive	0.7
en:took	en:taken	0.7
fr:illégale	fr:illicite	0.7
fr:fugitifs	fr:fugitive	0.7
en:maximize	en:maximizing	0.7
fr:résoudre	fr:résout	0.7
fr:gentil	fr:jolie	0.7
en:flask	en:flange	0.7
en:surrounded	en:circled	0.7
en:claimant	en:complainant	0.7
en:awards	en:trophies	0.7
fr:règlementation	fr:réglementaire	0.7
en:ammunition	en:ammo	0.7
fr:déclin	fr:décliner	0.7
fr:engagés	fr:embauchés	0.7
en:rolls	en:cylinders	0.7
fr:incontestable	fr:indiscutable	0.7
fr:exhaustifs	fr:exhaustif	0.7
fr:rep	fr:pwr	0.7
en:berry	en:baie	0.7
en:korea	en:korean	0.7
fr:musclée	fr:musclé	0.7
en:guns	en:canons	0.7
en:infinite	en:infinity	0.7
en:dealers	en:vendors	0.7
en:rallies	en:gatherings	0.7
fr:enlever	fr:retirer	0.7
fr:substituer	fr:remplaçants	0.7
fr:jury	fr:jurés	0.7
fr:présentés	fr:présenté	0.7
fr:moulées	fr:moulés	0.7
en:bet	en:wager	0.7
en:haji	en:hajji	0.7
en:bold	en:fatty	0.7
fr:macroéconomique	fr:macro	0.7
en:boer	en:boers	0.7
en:scream	en:shout	0.7
fr:inhabituel	fr:insolites	0.7
en:catch	en:grab	0.7
en:removal	en:abduction	0.7
fr:retarder	fr:retardant	0.7
fr:pourvoi	fr:appel	0.7
en:swamp	en:marais	0.7
fr:stéphane	fr:stephen	0.7
fr:chestnut	fr:châtaignes	0.7
en:efficiency	en:yield	0.7
en:topics	en:themes	0.7
fr:horizontaux	fr:horizontalement	0.7
fr:invoqué	fr:invoquée	0.7
en:primate	en:primates	0.7
en:rage	en:rabies	0.7
fr:congélation	fr:congeler	0.7
fr:vison	fr:visons	0.7
fr:familières	fr:familier	0.7
fr:voilier	fr:voile	0.7
en:liège	en:liege	0.7
fr:nulle	fr:nulles	0.7
fr:joanne	fr:françoise	0.7
fr:précaire	fr:précarité	0.7
en:susan	en:sylvia	0.7
en:components	en:ingredients	0.7
en:grunt	en:growl	0.7
en:favor	en:favour	0.7
fr:inondée	fr:inondés	0.7
en:license	en:licenses	0.7
en:cherish	en:darlings	0.7
en:gut	en:intestinal	0.7
fr:peur	fr:crainte	0.7
fr:supreme	fr:suprême	0.7
fr:sectaire	fr:sectaires	0.7
fr:préalables	fr:prérequis	0.7
en:mayor	en:maire	0.7
fr:crée	fr:crées	0.7
en:copier	en:photocopier	0.7
fr:passive	fr:passivité	0.7
en:theatre	en:theaters	0.7
en:dares	en:ose	0.7
fr:rompu	fr:cassée	0.7
fr:candidate	fr:candidat	0.7
fr:empoisonné	fr:empoisonner	0.7
en:reds	en:rouges	0.7
fr:indirect	fr:indirectement	0.7
fr:gideon	fr:gédéon	0.7
fr:déposant	fr:déposants	0.7
fr:rationnelle	fr:rationnel	0.7
en:accessed	en:consulted	0.7
en:shakes	en:trembles	0.7
en:treated	en:processed	0.7
en:rage	en:fury	0.7
fr:illégaux	fr:illégale	0.7
fr:récusation	fr:objections	0.7
fr:verdoyant	fr:verdoyante	0.7
fr:jaunes	fr:jaune	0.7
en:grocery	en:groceries	0.7
en:landscape	en:scenery	0.7
en:mineral	en:minerals	0.7
fr:étrangement	fr:curieusement	0.7
en:impermeable	en:raincoat	0.7
fr:anticiper	fr:anticipant	0.7
en:caution	en:precautions	0.7
fr:tournesol	fr:tournesols	0.7
en:fortresses	en:strongholds	0.7
fr:fréquentes	fr:fréquent	0.7
en:installation	en:mounting	0.7
en:diver	en:dishwasher	0.7
fr:estonien	fr:estoniens	0.7
fr:cailloux	fr:caillou	0.7
en:solid	en:massive	0.7
en:rape	en:rapeseed	0.7
fr:réserves	fr:réservations	0.7
en:adc	en:cda	0.7
fr:irradié	fr:irradiés	0.7
en:beaten	en:vanquished	0.7
fr:obsolète	fr:démodé	0.7
fr:cornes	fr:avertisseurs	0.7
fr:élégantes	fr:élégants	0.7
fr:rectification	fr:broyage	0.7
en:manuscript	en:scrolls	0.7
en:anchors	en:anchorages	0.7
en:formulas	en:formulae	0.7
en:guaranteed	en:guarantees	0.7
en:ships	en:vessels	0.7
fr:fragmentaires	fr:fragmentaire	0.7
fr:ennuyé	fr:ennuie	0.7
en:sinner	en:sinful	0.7
fr:bénie	fr:bienheureux	0.7
fr:lectures	fr:relevés	0.7
fr:obtenez	fr:obtenir	0.7
fr:cérébraux	fr:cérébrale	0.7
en:update	en:updating	0.7
en:fourteenth	en:xive	0.7
en:tue	en:aut	0.7
en:possibly	en:optionally	0.7
fr:initiée	fr:initié	0.7
fr:somalien	fr:somaliens	0.7
fr:spacieux	fr:spacieuse	0.7
en:feet	en:pieds	0.7
fr:virtuellement	fr:pratiquement	0.7
en:murderer	en:murderous	0.7
en:thistle	en:chardon	0.7
fr:demandez	fr:demande	0.7
fr:remède	fr:guérison	0.7
fr:tropiques	fr:tropicales	0.7
fr:cicatrice	fr:scar	0.7
fr:bergers	fr:shepherd	0.7
fr:femmes	fr:femelles	0.7
en:legend	en:captions	0.7
fr:crée	fr:créés	0.7
en:serious	en:seriousness	0.7
en:coffee	en:cafe	0.7
en:hit	en:affected	0.7
en:bore	en:bored	0.7
en:rejected	en:discarded	0.7
en:valves	en:vannes	0.7
fr:michelle	fr:michèle	0.7
fr:illettrés	fr:analphabète	0.7
fr:hygiéniques	fr:hygiénique	0.7
fr:mobilisés	fr:mobilisé	0.7
en:dog	en:bitch	0.7
fr:bovine	fr:bovin	0.7
fr:chaise	fr:fauteuil	0.7
fr:bennett	fr:bennet	0.7
en:breasts	en:boobies	0.7
fr:josephine	fr:joséphine	0.7
fr:stéréotypes	fr:stéréotype	0.7
fr:vaincu	fr:vaincue	0.7
fr:essai	fr:essais	0.7
en:helmets	en:headphones	0.7
en:abu	en:abou	0.7
en:fragmentary	en:piecemeal	0.7
fr:gaius	fr:caius	0.7
fr:rétroactivement	fr:rétroactif	0.7
fr:fissuration	fr:craquage	0.7
en:dismal	en:pitiful	0.7
fr:actualisé	fr:actualisée	0.7
en:kidnapping	en:kidnappings	0.7
en:berth	en:bunk	0.7
en:sand	en:sands	0.7
en:whole	en:integer	0.7
fr:graines	fr:semence	0.7
fr:créatifs	fr:créative	0.7
fr:généralisé	fr:généralisée	0.7
en:mustafa	en:mustapha	0.7
en:moderate	en:moderated	0.7
en:awareness	en:conscience	0.7
fr:grève	fr:frapper	0.7
en:free	en:libre	0.7
en:torture	en:tortures	0.7
en:freedom	en:liberty	0.7
en:looting	en:plunder	0.7
fr:minime	fr:minimale	0.7
fr:illicites	fr:illicite	0.7
fr:lgbt	fr:homosexualité	0.7
en:old	en:elder	0.7
fr:defiant	fr:provocante	0.7
en:aromatic	en:aroma	0.7
en:clothes	en:apparel	0.7
fr:exonéré	fr:exonérés	0.7
fr:jumeaux	fr:jumelles	0.7
en:bullying	en:intimidating	0.7
fr:juré	fr:jurys	0.7
fr:éclair	fr:foudre	0.7
fr:aride	fr:stérile	0.7
fr:décerné	fr:attribué	0.7
fr:priver	fr:privant	0.7
en:rudolf	en:rodolphe	0.7
fr:confidentielle	fr:confidentiel	0.7
fr:excentrique	fr:excentriques	0.7
fr:moss	fr:mousse	0.7
en:invaluable	en:priceless	0.7
fr:pansement	fr:dressing	0.7
fr:inadéquation	fr:asymétrie	0.7
fr:orangé	fr:oranges	0.7
en:stomach	en:belly	0.7
fr:observe	fr:observer	0.7
en:unnecessary	en:superfluous	0.7
fr:étrange	fr:etrange	0.7
fr:aéronefs	fr:avion	0.7
fr:couper	fr:découpe	0.7
fr:lacune	fr:échappatoire	0.7
fr:posté	fr:publié	0.7
fr:manipulé	fr:manipulées	0.7
fr:exprimée	fr:exprimés	0.7
fr:moyennement	fr:modérément	0.7
en:millimeters	en:millimeter	0.7
en:violin	en:violon	0.7
en:barbarity	en:barbarie	0.7
fr:canal	fr:chaîne	0.7
fr:préfabriqués	fr:préfabriquées	0.7
fr:etf	fr:fnb	0.7
fr:maories	fr:maoris	0.7
fr:arôme	fr:goût	0.7
en:flavours	en:flavourings	0.7
fr:valorisant	fr:valoriser	0.7
en:vandalized	en:trashed	0.7
en:plugin	en:graft	0.7
en:donut	en:doughnut	0.7
en:pah	en:pahs	0.7
en:imaging	en:imagery	0.7
en:runner	en:racer	0.7
en:extend	en:prolong	0.7
fr:parler	fr:talk	0.7
fr:achevé	fr:terminé	0.7
en:faq	en:faqs	0.7
fr:esclave	fr:esclaves	0.7
en:height	en:waist	0.7
fr:martín	fr:martine	0.7
en:area	en:field	0.7
fr:règne	fr:régner	0.7
fr:planifié	fr:programmé	0.7
fr:croco	fr:gator	0.7
fr:crocodiles	fr:croco	0.7
fr:élégant	fr:élégance	0.7
en:cleverly	en:intelligently	0.7
en:disorderly	en:disordered	0.7
en:french	en:français	0.7
fr:transparente	fr:transparent	0.7
en:confess	en:confessing	0.7
en:causal	en:causality	0.7
en:falkland	en:falklands	0.7
en:quotes	en:submissions	0.7
fr:clôturé	fr:clôturées	0.7
en:serving	en:serve	0.7
fr:masquée	fr:caché	0.7
en:fiji	en:fijian	0.7
en:silt	en:limon	0.7
fr:thon	fr:thons	0.7
fr:tchadiens	fr:tchadienne	0.7
fr:offensive	fr:offensant	0.7
fr:suspension	fr:sursis	0.7
fr:mérité	fr:méritait	0.7
fr:pere	fr:père	0.7
fr:saccagé	fr:vandalisé	0.7
en:banana	en:bananas	0.7
fr:respect	fr:conformité	0.7
en:promise	en:pledge	0.7
en:wizard	en:warlock	0.7
fr:ion	fr:ions	0.7
fr:amende	fr:fines	0.7
fr:démonstration	fr:démonstrations	0.7
fr:sentence	fr:peines	0.7
en:highway	en:motorways	0.7
en:estimate	en:quotation	0.7
en:carcinogenic	en:carcinogenicity	0.7
en:fairies	en:fées	0.7
fr:préférer	fr:préférant	0.7
fr:plate	fr:plateforme	0.7
fr:grade	fr:rang	0.7
en:alt	en:alat	0.7
fr:détestait	fr:haïssait	0.7
en:pictures	en:photos	0.7
fr:occupés	fr:occupées	0.7
fr:immergées	fr:immergée	0.7
fr:cuisine	fr:cuisson	0.7
en:apprenticeship	en:apprentices	0.7
fr:pulsation	fr:impulsion	0.7
fr:assèchement	fr:vidange	0.7
fr:affecté	fr:assignées	0.7
fr:menaçant	fr:menaçants	0.7
en:treated	en:cured	0.7
en:price	en:prices	0.7
fr:fraude	fr:imposteur	0.7
fr:rotatif	fr:rotatives	0.7
en:phrases	en:expressions	0.7
fr:astuces	fr:ruses	0.7
en:green	en:verte	0.7
en:trustees	en:fiduciary	0.7
fr:illimitées	fr:illimité	0.7
fr:décrits	fr:décrit	0.7
fr:séchés	fr:séchées	0.7
fr:insolites	fr:insolite	0.7
en:fuzzy	en:blurred	0.7
en:cancelled	en:aborted	0.7
en:algae	en:seaweed	0.7
fr:hareng	fr:harengs	0.7
en:landfill	en:dumps	0.7
fr:déconnecté	fr:offline	0.7
fr:précis	fr:précise	0.7
en:invasive	en:invading	0.7
en:metres	en:meters	0.7
fr:radar	fr:radars	0.7
fr:tente	fr:tentes	0.7
fr:châtiment	fr:rétribution	0.7
en:dinner	en:supper	0.7
en:close	en:nearby	0.7
en:vaccine	en:vaccinations	0.7
en:paste	en:pulp	0.7
en:shred	en:shredding	0.7
fr:principal	fr:main	0.7
en:illuminated	en:enlightened	0.7
en:fraud	en:imposture	0.7
fr:contraceptifs	fr:contraception	0.7
en:some	en:certain	0.7
fr:habileté	fr:compétences	0.7
fr:corrosives	fr:corrosifs	0.7
en:curators	en:preservatives	0.7
en:pistachio	en:pistachios	0.7
fr:protège	fr:protéger	0.7
en:ephemeral	en:fleeting	0.7
fr:apprécié	fr:aimée	0.7
fr:encres	fr:encre	0.7
fr:survivante	fr:survivant	0.7
fr:inflammatoire	fr:inflammations	0.7
en:dce	en:wfd	0.7
fr:quasi	fr:quasiment	0.7
fr:jouées	fr:jouée	0.7
fr:coraux	fr:corail	0.7
en:page	en:pages	0.7
fr:stables	fr:stable	0.7
en:printing	en:impression	0.7
fr:émerveillement	fr:marvel	0.7
fr:baton	fr:sceptre	0.7
fr:emballages	fr:conditionnement	0.7
fr:cocher	fr:tique	0.7
en:creepy	en:frightening	0.7
en:bass	en:bassist	0.7
en:israeli	en:israelis	0.7
fr:vignette	fr:autocollants	0.7
en:closing	en:zip	0.7
en:fan	en:adept	0.7
fr:colt	fr:poulain	0.7
fr:laminage	fr:roulant	0.7
fr:banquette	fr:banc	0.7
en:ecm	en:gsc	0.7
en:microscope	en:microscopy	0.7
fr:chanceuse	fr:lucky	0.7
fr:cornichon	fr:pickles	0.7
en:casting	en:moulding	0.7
fr:optimal	fr:optimale	0.7
en:lyon	en:lyonnais	0.7
en:orders	en:ordinances	0.7
fr:bruns	fr:brune	0.7
en:thirty	en:trento	0.7
fr:renouvelle	fr:renouveler	0.7
en:synchronized	en:synced	0.7
fr:soupire	fr:soupirs	0.7
fr:bore	fr:ennuyer	0.7
en:chromatography	en:chromatographic	0.7
fr:individualisée	fr:individualisé	0.7
fr:sismique	fr:sismiques	0.7
en:weapons	en:arming	0.7
fr:redevance	fr:royalties	0.7
en:drama	en:dramatic	0.7
fr:economique	fr:economie	0.7
en:loud	en:noisy	0.7
en:exceeded	en:outdated	0.7
fr:paraît	fr:apparaît	0.7
fr:finis	fr:termine	0.7
en:antiques	en:antiquité	0.7
en:intensely	en:intensively	0.7
fr:institutionnalisé	fr:interné	0.7
en:pinky	en:pinkie	0.7
fr:troupeaux	fr:cheptels	0.7
fr:grossissement	fr:agrandissement	0.7
fr:parachèvement	fr:terminer	0.7
en:cross	en:croix	0.7
en:tug	en:tugboat	0.7
fr:global	fr:mondiale	0.7
fr:débris	fr:rebuts	0.7
en:hedge	en:hedges	0.7
en:nanny	en:nannies	0.7
fr:définit	fr:définir	0.7
fr:dispersé	fr:dispersée	0.7
en:swelling	en:bulging	0.7
fr:collectées	fr:recueilli	0.7
en:easy	en:ease	0.7
en:pocket	en:pockets	0.7
en:conservative	en:conservatism	0.7
fr:inconditionnelle	fr:inconditionnel	0.7
fr:vieille	fr:vieux	0.7
fr:révisions	fr:révision	0.7
fr:mop	fr:vadrouille	0.7
fr:limites	fr:limiter	0.7
fr:dernier	fr:derniers	0.7
en:casting	en:tapping	0.7
fr:repoussé	fr:repoussés	0.7
fr:haine	fr:haïr	0.7
fr:commode	fr:pratique	0.7
en:referee	en:arbitrate	0.7
en:fully	en:totally	0.7
fr:instantané	fr:instantanée	0.7
fr:exclusives	fr:exclusivité	0.7
fr:surpris	fr:surprendre	0.7
en:distortion	en:distortions	0.7
en:bleeding	en:haemorrhage	0.7
fr:suppléant	fr:alterner	0.7
fr:interprétation	fr:interpréter	0.7
en:vitamin	en:vitamins	0.7
en:czech	en:czechs	0.7
fr:stephen	fr:étienne	0.7
en:inch	en:centimetre	0.7
fr:installés	fr:installée	0.7
fr:regrette	fr:regretter	0.7
fr:urgents	fr:urgente	0.7
fr:normale	fr:normaux	0.7
fr:tricherie	fr:tromperie	0.7
en:patrol	en:patrols	0.7
en:fragrance	en:parfums	0.7
fr:bohème	fr:bohême	0.7
fr:humide	fr:mouillés	0.7
en:fear	en:awe	0.7
fr:hasard	fr:coincidence	0.7
fr:thors	fr:thor	0.7
en:pallet	en:pallets	0.7
en:neutralize	en:neutralise	0.7
en:microphone	en:microphones	0.7
en:bracelet	en:wristband	0.7
fr:fœtal	fr:fœtus	0.7
fr:portables	fr:portable	0.7
en:journal	en:revue	0.7
en:confused	en:perplexed	0.7
fr:latérales	fr:latérale	0.7
en:goals	en:aims	0.7
en:repeated	en:rehearsed	0.7
fr:persévérance	fr:persistant	0.7
en:crystallized	en:candied	0.7
fr:décharge	fr:déchargement	0.7
en:perch	en:perche	0.7
fr:payant	fr:payer	0.7
fr:kidnapper	fr:enlèvement	0.7
fr:pci	fr:icp	0.7
en:sorted	en:handpicked	0.7
en:tangier	en:tangiers	0.7
fr:miner	fr:mineur	0.7
fr:concertées	fr:concerté	0.7
fr:primaire	fr:élémentaire	0.7
en:reply	en:respond	0.7
en:ropes	en:cordes	0.7
fr:bulle	fr:bulles	0.7
fr:remplacera	fr:remplace	0.7
fr:treize	fr:thirteen	0.7
en:ascending	en:ascendant	0.7
fr:inondé	fr:inondés	0.7
fr:viabilité	fr:durabilité	0.7
fr:exprimé	fr:exprimés	0.7
fr:utopie	fr:utopique	0.7
fr:progrès	fr:avancement	0.7
fr:affections	fr:troubles	0.7
fr:cet	fr:ce	0.7
fr:signaler	fr:rapport	0.7
fr:formés	fr:formée	0.7
fr:méditerranéen	fr:méditerranéenne	0.7
en:joint	en:gasket	0.7
en:armenian	en:armenians	0.7
fr:chimiothérapie	fr:chimio	0.7
fr:fétide	fr:fester	0.7
en:spoken	en:talked	0.7
en:raw	en:crude	0.7
fr:sure	fr:sûr	0.7
fr:saisonniers	fr:saisonnier	0.7
en:ginger	en:rousse	0.7
en:dissolved	en:dissolves	0.7
en:gaps	en:variances	0.7
fr:souple	fr:flexibles	0.7
fr:remarquable	fr:remarquables	0.7
fr:boulanger	fr:baker	0.7
fr:volontaire	fr:bénévolat	0.7
fr:dispersion	fr:disperser	0.7
fr:port	fr:harbour	0.7
fr:gallant	fr:galant	0.7
fr:montagneuse	fr:montagneuses	0.7
en:memories	en:memoirs	0.7
en:conjectures	en:guesswork	0.7
fr:natif	fr:autochtone	0.7
en:guerrilla	en:guerrillas	0.7
fr:possédée	fr:appartenant	0.7
fr:orateur	fr:enceintes	0.7
en:conjecture	en:guesswork	0.7
en:returning	en:revenant	0.7
en:rivalry	en:feud	0.7
en:knowledgeable	en:connoisseur	0.7
fr:prochain	fr:prochaine	0.7
fr:réorganisée	fr:réorganisé	0.7
en:ads	en:announcements	0.7
fr:yougoslaves	fr:yougoslave	0.7
en:fins	en:flippers	0.7
fr:cinéma	fr:ciné	0.7
en:mets	en:metastases	0.7
en:cabbage	en:chou	0.7
fr:tapisserie	fr:tapisseries	0.7
en:planks	en:planches	0.7
en:restructuring	en:restructure	0.7
fr:inévitable	fr:incontournable	0.7
fr:subvention	fr:grant	0.7
fr:garée	fr:stationné	0.7
en:gallery	en:galleries	0.7
fr:imposant	fr:imposante	0.7
en:hydro	en:hydropower	0.7
en:jump	en:leap	0.7
fr:magasins	fr:boutiques	0.7
en:wmo	en:omm	0.7
en:retailers	en:resellers	0.7
en:digitally	en:numerically	0.7
en:methodical	en:methodically	0.7
fr:industrielle	fr:industrielles	0.7
en:revitalizing	en:revitalise	0.7
fr:ornements	fr:ornementales	0.7
en:jar	en:potty	0.7
en:depot	en:deposit	0.7
fr:gravitation	fr:pesanteur	0.7
en:strong	en:forts	0.7
en:confession	en:confessing	0.7
en:salaam	en:salam	0.7
en:discord	en:dissension	0.7
fr:égale	fr:égaux	0.7
fr:soulevé	fr:levé	0.7
fr:léguer	fr:lègue	0.7
fr:réglementation	fr:règlements	0.7
fr:divine	fr:divin	0.7
fr:pieux	fr:enjeux	0.7
fr:accentué	fr:accents	0.7
fr:administratrice	fr:administrateur	0.7
fr:microbiologique	fr:microbiologiques	0.7
fr:involontaire	fr:involontairement	0.7
fr:convoquées	fr:convoquée	0.7
fr:renforcé	fr:renforcées	0.7
en:unmistakable	en:undoubted	0.7
en:allergens	en:allergen	0.7
fr:hollandaise	fr:néerlandaise	0.7
en:philanthropist	en:philanthropic	0.7
fr:imaginée	fr:imaginé	0.7
fr:allumé	fr:allumés	0.7
fr:décontracté	fr:occasionnels	0.7
fr:rénal	fr:rénale	0.7
en:periodical	en:periodicals	0.7
en:punk	en:rogue	0.7
fr:complétement	fr:totalement	0.7
fr:pinky	fr:auriculaire	0.7
en:brilliant	en:shiny	0.7
fr:skyscraper	fr:gratte	0.7
fr:manqué	fr:manquée	0.7
fr:réapparition	fr:récurrence	0.7
en:ess	en:ehs	0.7
en:gray}}	en:grey}}	0.7
fr:doctorats	fr:doctorants	0.7
fr:improbable	fr:invraisemblable	0.7
fr:matin	fr:matinée	0.7
fr:cochée	fr:vérifié	0.7
fr:queues	fr:pile	0.7
en:careless	en:carefree	0.7
fr:invitée	fr:invités	0.7
fr:paragraphe	fr:alinéa	0.7
en:punishment	en:retribution	0.7
en:steven	en:stéphane	0.7
fr:portails	fr:gates	0.7
en:erm	en:mce	0.7
fr:volumineux	fr:volumineuses	0.7
fr:tibétaine	fr:tibétain	0.7
en:linen	en:flax	0.7
fr:crépuscule	fr:sunset	0.7
en:digital	en:numerical	0.7
en:granular	en:granules	0.7
en:streamline	en:rationalize	0.7
fr:regroupé	fr:groupées	0.7
en:drip	en:goutte	0.7
fr:traiteurs	fr:traiteur	0.7
en:naughty	en:vilain	0.7
fr:fourteenth	fr:quatorzième	0.7
fr:arrangé	fr:arrangés	0.7
fr:ramassage	fr:recueil	0.7
en:empty	en:vacuum	0.7
fr:hybrides	fr:hybride	0.7
en:headlamps	en:spotlights	0.7
en:wing	en:squadron	0.7
en:lurking	en:prowl	0.7
fr:dépassement	fr:envahie	0.7
fr:pathologiques	fr:pathologique	0.7
en:antennae	en:aerials	0.7
fr:régulière	fr:régulières	0.7
fr:amendée	fr:amendé	0.7
fr:septentrionale	fr:nordique	0.7
fr:percé	fr:transpercé	0.7
fr:prothèses	fr:prothèse	0.7
fr:optimisés	fr:optimisée	0.7
en:sewn	en:sewed	0.7
fr:subtil	fr:subtile	0.7
fr:jetés	fr:jeté	0.7
fr:nageoire	fr:nageoires	0.7
en:crops	en:harvests	0.7
en:enjoyable	en:pleasing	0.7
en:mama	en:mommy	0.7
en:fugitive	en:runaways	0.7
fr:timbres	fr:cachets	0.7
fr:hurlement	fr:hurlant	0.7
fr:correspondances	fr:matchs	0.7
fr:meneur	fr:leader	0.7
en:emerging	en:incipient	0.7
fr:contextuel	fr:contextuelles	0.7
en:emergency	en:emergencies	0.7
fr:pulsations	fr:impulsion	0.7
fr:cellier	fr:cave	0.7
en:cries	en:cris	0.7
fr:agrandit	fr:étend	0.7
fr:taxe	fr:fiscalité	0.7
fr:unilatérales	fr:unilatéraux	0.7
fr:cauchemars	fr:cauchemar	0.7
fr:magistrat	fr:juge	0.7
en:revitalization	en:revitalize	0.7
fr:rurales	fr:ruraux	0.7
en:individually	en:detached	0.7
fr:injuste	fr:déloyal	0.7
fr:solidarités	fr:solidaire	0.7
en:deputies	en:meps	0.7
fr:novices	fr:novice	0.7
en:pans	en:casseroles	0.7
fr:brame	fr:dalle	0.7
fr:destinataire	fr:bénéficiaire	0.7
fr:saintes	fr:sainte	0.7
fr:imaginez	fr:imaginons	0.7
fr:transferts	fr:transfert	0.7
en:rejuvenation	en:rejuvenate	0.7
fr:catégorie	fr:catégories	0.7
en:attic	en:attica	0.7
fr:pieuvre	fr:poulpe	0.7
fr:mix	fr:mixage	0.7
en:wailing	en:lamentations	0.7
fr:loyaux	fr:loyale	0.7
fr:astéroïdes	fr:astéroïde	0.7
fr:architecturaux	fr:architectural	0.7
fr:mât	fr:mâts	0.7
fr:calories	fr:calorique	0.7
fr:cuisinier	fr:cuisinière	0.7
en:nigga	en:nègre	0.7
fr:alert	fr:alerter	0.7
en:impairment	en:depreciation	0.7
fr:publié	fr:libérés	0.7
fr:poivron	fr:piment	0.7
fr:ennemies	fr:ennemie	0.7
en:present	en:presents	0.7
fr:transparente	fr:transparents	0.7
fr:émigrant	fr:émigré	0.7
fr:devis	fr:cite	0.7
en:occasional	en:casual	0.7
en:multifunctional	en:multifunction	0.7
fr:forêts	fr:foret	0.7
en:infamous	en:vile	0.7
fr:bat	fr:battements	0.7
en:large	en:big	0.7
fr:prolétariat	fr:prolétaire	0.7
en:ace	en:eca	0.7
fr:formulé	fr:formulés	0.7
en:era	en:eer	0.7
fr:surprenant	fr:surprenante	0.7
fr:maniabilité	fr:manutention	0.7
en:catch	en:catches	0.7
en:toggle	en:bascule	0.7
en:radical	en:radicals	0.7
fr:élevage	fr:elevage	0.7
en:buyer	en:purchaser	0.7
fr:buffle	fr:buffles	0.7
en:nematodes	en:nematode	0.7
en:incriminating	en:criminalize	0.7
fr:regret	fr:regrets	0.7
fr:enregistreurs	fr:flûtes	0.7
fr:essayé	fr:tentative	0.7
en:clever	en:skilful	0.7
fr:auguste	fr:augustus	0.7
fr:lacets	fr:lacet	0.7
fr:désormais	fr:maintenant	0.7
fr:affinité	fr:affinités	0.7
en:wandering	en:errant	0.7
fr:pépinière	fr:maternelles	0.7
fr:superficiel	fr:superficielle	0.7
en:city	en:cities	0.7
fr:surement	fr:probablement	0.7
en:smugglers	en:couriers	0.7
fr:parlementaires	fr:députés	0.7
fr:étiquetés	fr:marqué	0.7
fr:pionnier	fr:pionniers	0.7
fr:domination	fr:dominer	0.7
en:rape	en:violating	0.7
fr:seo	fr:référencement	0.7
fr:évêques	fr:bishop	0.7
en:belgian	en:belges	0.7
en:domino	en:dominoes	0.7
fr:commercialisés	fr:commercialisé	0.7
fr:impossibilité	fr:incapacité	0.7
fr:grillé	fr:grillée	0.7
fr:horticulture	fr:horticoles	0.7
en:pipes	en:plumbing	0.7
en:legalization	en:legalisation	0.7
en:martina	en:martine	0.7
en:boat	en:canoe	0.7
fr:cous	fr:cou	0.7
fr:concentré	fr:concentrée	0.7
fr:souscription	fr:abonnements	0.7
fr:exprimées	fr:exprimés	0.7
en:wrapped	en:packaged	0.7
fr:polluer	fr:polluantes	0.7
en:prediction	en:forecasting	0.7
en:nostalgia	en:nostalgic	0.7
en:graduate	en:graduating	0.7
fr:accumulé	fr:cumulé	0.7
fr:gencives	fr:gommes	0.7
