word	variant	zipf
dis traquent aide	dis traquent aider	5.09
dis traquent aide	dise traquent aide	4.34
dis traquent aide	disons traquent aide	4.41
dis traquent aide	dis traquent aidez	3.94
dis traquent aide	dis traquent aident	3.83
dis traquent aide	dis traquent aides	4.39
dis traquent aide	dis traquent aidait	3.21
dis traquent aide	disaient traquent aide	3.99
dis traquent aide	disant traquent aide	4.72
dis traquent aide	dis traquent aidé	4.33
dis traquent aide	disent traquent aide	4.91
dis tresses	dise tresses	4.34
dis tresses	disait tresses	4.79
dis tresses	di tresses	4.56
dis tresses	disent tresses	4.91
dis tresses	disaient tresses	3.99
dis tresses	dis tresse	3.02
dis tresses	disons tresses	4.41
dis tresses	disant tresses	4.72
dis tresses	dises tresses	3.32
dissent rebuter	dissent rebuté	2.37
dissent rebuter	dissent rebutent	2.09
dissent rebuter	dissent rebutant	2.08
dissent rebuter	dissent rebutées	1.42
dissent rebuter	dissent rebutait	1.65
dissent rebuter	dissent rebutée	1.68
dissent rebuter	dissent rebutés	2.00
dissent rebuter	dissent rebute	2.72
dissent open	dissent opens	2.11
tôt chaise	tôt chaises	3.82
demains tic	demains tics	2.92
demains tic	demain tic	5.14
demains tic	demains tice	2.71
domestique	domestiques	3.94
domestique	domestiqué	2.47
domestique	domestiquer	2.30
domestique	domestiquez	0.00
domestiques	domestique	4.00
drapent in	drapent ins	3.15
drapent in	drapent ine	2.72
drapent in	drapent ina	3.17
drapent in	drapent ines	2.85
drapent in	drapent inés	2.22
drapent in	drapent inez	2.37
trait folle	trait folles	3.74
trait folle	traitée folle	3.83
trait folle	traité folle	4.72
trait folle	traits folle	4.13
trait folle	traiter folle	4.55
trait folle	traitant folle	4.01
trait folle	traite folle	4.45
trait folle	traitent folle	3.74
trait folle	traités folle	4.28
drains aise	drains aisé	3.62
drains aise	drains aises	2.78
drains aise	drain aise	2.96
dit chaise	dits chaise	4.09
dit chaise	dita chaise	2.30
dit chaise	dite chaise	4.44
dit chaise	dites chaise	4.77
dit chaise	dit chaises	3.82
des tee	des tea	3.48
des tee	des tees	2.07
des tee	de tee	7.68
des tee	dess tee	2.91
des tee	desai tee	2.02
dîners tee	dîners tea	3.48
dîners tee	dîner tee	4.29
dîners tee	dîners tees	2.07
hissent haine	hissent haines	3.20
historique	historiques	4.42
historiques	historique	4.88
aides aise	aides aises	2.78
aides aise	aides aisé	3.62
aides aise	aide aise	5.31
aidait aide	aidait aider	5.09
aidait aide	aidait aidé	4.33
aidait aide	aidait aidait	3.21
aidait aide	aidait aident	3.83
aidait aide	aidait aidez	3.94
aidait aide	aidait aides	4.39
aidait aide	aidait aidant	3.67
aidait aide	aidait aida	3.17
aidait in	aidait inez	2.37
aidait in	aidait ines	2.85
aidait in	aidait ine	2.72
aidait in	aidait inés	2.22
aidait in	aidait ina	3.17
aidait in	aidait ins	3.15
elles aise	elles aisé	3.62
elles aise	elle aise	6.49
elles aise	elles aises	2.78
elles est	elles estes	2.50
elles est	elles esté	2.51
elles est	elles esta	2.84
elles est	elles estas	2.09
elles est	elles este	3.13
elles est	elles ester	2.91
elles est	elles estée	2.19
elles est	elle est	6.49
liguent recolle	liguent recoller	3.05
liguent recolle	liguent recollé	2.17
liguent recolle	liguent recollent	1.78
aimes hisse	aimes hissa	2.04
aimes hisse	aimes hissez	1.88
aimes hisse	aimes hisser	3.24
aimes hisse	aime hisse	5.52
aimes hisse	aimes hissé	2.91
aimes hisse	aimes hissent	2.38
aimes hisse	aimes hissant	2.38
aimes hisse	aimes hissait	1.86
haines in jette	haines ine jette	2.72
haines in jette	haines in jettent	3.60
haines in jette	haines ina jette	3.17
haines in jette	haines in jetter	2.76
haines in jette	haines ines jette	2.85
haines in jette	haines ins jette	3.15
haines in jette	haines inés jette	2.22
haines in jette	haine in jette	4.58
haines in jette	haines in jetté	2.39
haines in jette	haines in jettes	2.98
haines in jette	haines inez jette	2.37
haines in jette	haines in jetta	2.40
haines in jette	haines in jettez	2.00
haines aide	haines aida	3.17
haines aide	haine aide	4.58
haines aide	haines aidait	3.21
haines aide	haines aidé	4.33
haines aide	haines aidant	3.67
haines aide	haines aident	3.83
haines aide	haines aides	4.39
haines aide	haines aidez	3.94
haines aide	haines aider	5.09
haines in	haines inez	2.37
haines in	haine in	4.58
haines in	haines ines	2.85
haines in	haines ine	2.72
haines in	haines ina	3.17
haines in	haines inés	2.22
haines in	haines ins	3.15
haines laisse	haines laissé	4.80
haines laisse	haines laissait	3.88
haines laisse	haines laissent	4.29
haines laisse	haines laisses	3.76
haines laisse	haines laissez	4.55
haines laisse	haine laisse	4.58
haines laisse	haines laisser	5.15
haines laisse	haines laissa	3.54
haines laisse	haines laissant	4.42
haines est	haines esté	2.51
haines est	haine est	4.58
haines est	haines ester	2.91
haines est	haines estée	2.19
haines est	haines estes	2.50
haines est	haines esta	2.84
haines est	haines este	3.13
haines est	haines estas	2.09
haines ion	haines iona	2.15
haines ion	haine ion	4.58
haines ion	haines ions	3.40
hainaut chie	hainaut chia	2.62
hainaut chie	hainaut chié	3.37
hainaut chie	hainaut chiait	2.00
hainaut chie	hainaut chient	2.65
hainaut chie	hainaut chiez	2.26
hainaut chie	hainaut chies	2.53
hainaut chie	hainaut chier	4.63
hainaut chie	hainaut chiant	4.15
aident os	aident osent	3.67
aident os	aident osait	3.09
aident os	aident oses	3.49
aident os	aident o	5.01
aident os	aident osé	4.07
aident os	aident oser	3.79
aident os	aident osez	3.57
aident os	aident ose	4.29
haines gêne	haines gênes	3.65
haines gêne	haine gêne	4.58
haines gêne	haines gênez	2.37
haines gêne	haines gêner	3.58
haines gêne	haines gêna	1.75
haines gêne	haines gênait	3.00
haines gêne	haines gênent	3.08
haines gêne	haines gênant	3.91
haines gêne	haines gêné	3.74
aident aide	aident aident	3.83
aident aide	aident aider	5.09
aident aide	aident aidé	4.33
aident aide	aident aides	4.39
aident aide	aident aida	3.17
aident aide	aident aidait	3.21
aident aide	aident aidez	3.94
aident aide	aident aidant	3.67
aident aise	aident aises	2.78
aident aise	aident aisé	3.62
aident ride	aident rida	2.39
aident ride	aident rident	1.33
aident ride	aident rides	3.39
aident ride	aident ridé	2.44
aident ride	aident rider	3.13
aident ride	aident ridait	0.00
haines tri	haines triées	2.42
haines tri	haines trié	2.68
haines tri	haine tri	4.58
haines tri	haines trie	3.09
haines tri	haines triés	2.93
haines tri	haines tris	2.90
haines tri	haines trier	3.50
haines tri	haines trient	2.41
haines tri	haines trias	2.82
haines vies	haines vie	5.89
haines vies	haine vies	4.58
irriguent aide	irriguent aidez	3.94
irriguent aide	irriguent aidait	3.21
irriguent aide	irriguent aidant	3.67
irriguent aide	irriguent aident	3.83
irriguent aide	irriguent aides	4.39
irriguent aide	irriguent aida	3.17
irriguent aide	irriguent aidé	4.33
irriguent aide	irriguent aider	5.09
hissent chou	hissent choux	3.68
estimait aide	estimait aides	4.39
estimait aide	estimait aidé	4.33
estimait aide	estimait aident	3.83
estimait aide	estimait aidait	3.21
estimait aide	estimait aidant	3.67
estimait aide	estimait aidez	3.94
estimait aide	estimait aida	3.17
estimait aide	estimait aider	5.09
ex aile	ex ailé	2.85
ex aile	exe aile	2.59
ex aile	exs aile	2.18
ex aile	exa aile	2.25
ex aile	ex ailes	4.27
ex ès	ex è	3.39
ex ès	exa ès	2.25
ex ès	exs ès	2.18
ex ès	exe ès	2.59
exclus aide	exclus aidait	3.21
exclus aide	exclus aident	3.83
exclus aide	exclus aidé	4.33
exclus aide	exclus aida	3.17
exclus aide	exclus aidant	3.67
exclus aide	exclu aide	4.03
exclus aide	exclus aides	4.39
exclus aide	exclus aider	5.09
exclus aide	exclus aidez	3.94
exclus in	exclus ina	3.17
exclus in	exclus inés	2.22
exclus in	exclus ine	2.72
exclus in	exclus ins	3.15
exclus in	exclu in	4.03
exclus in	exclus ines	2.85
exclus in	exclus inez	2.37
exclus haine	exclus haines	3.20
exclus haine	exclu haine	4.03
exclus flux	exclu flux	4.03
excès assise	excès assises	4.01
exit aide	exit aidez	3.94
exit aide	exit aident	3.83
exit aide	exit aider	5.09
exit aide	exit aidait	3.21
exit aide	exit aida	3.17
exit aide	exit aidé	4.33
exit aide	exit aidant	3.67
exit aide	exit aides	4.39
existence	existences	2.84
existantes	existante	3.54
excès os	excès o	5.01
excès os	excès osent	3.67
excès os	excès oses	3.49
excès os	excès ose	4.29
excès os	excès osé	4.07
excès os	excès oser	3.79
excès os	excès osez	3.57
excès os	excès osait	3.09
exact hic	exacts hic	3.27
exact hic	exactes hic	3.56
exact hic	exacte hic	3.99
exprès in	exprès ina	3.17
exprès in	exprès ine	2.72
exprès in	exprès inés	2.22
exprès in	exprès ins	3.15
exprès in	exprès inez	2.37
exprès in	exprès ines	2.85
extrait ignorer	extrait ignoré	3.66
extrait ignorer	extrait ignorent	3.72
extrait ignorer	extraits ignorer	4.17
extrait ignorer	extrait ignorait	3.53
extrait ignorer	extrait ignorez	3.28
extrait ignorer	extrait ignore	4.33
extrait ignorer	extrait ignorée	3.15
extrait ignorer	extrait ignorant	3.71
extrait ignorer	extraites ignorer	3.13
extrait ignorer	extrait ignorons	3.14
extrait ignorer	extraite ignorer	3.31
fies hisse	fies hissez	1.88
fies hisse	fies hissait	1.86
fies hisse	fies hissent	2.38
fies hisse	fie hisse	3.46
fies hisse	fies hissa	2.04
fies hisse	fies hissé	2.91
fies hisse	fies hisser	3.24
fies hisse	fies hissant	2.38
fanent aztèques	fanent aztèque	2.63
fats tes	fats te	5.96
fats tes	fat tes	3.48
fats tes	fats tess	3.36
fats test	fats tests	4.43
fats test	fats tester	4.30
fats test	fats testé	4.09
fats test	fats teste	3.75
fats test	fats testés	3.29
fats test	fats testez	3.07
fats test	fats testées	2.99
fats test	fats testée	3.20
fats test	fat test	3.48
fais aise	fai aise	3.66
fais aise	faisons aise	4.34
fais aise	faisant aise	5.00
fais aise	fais aises	2.78
fais aise	fais aisé	3.62
fais aise	faisait aise	5.09
fais aise	faisaient aise	4.40
fient chez	fiente chez	2.41
fient chez	fientes chez	2.25
fait airelles	faites airelles	5.21
fait airelles	faite airelles	4.93
fait airelles	faits airelles	4.98
fait airelles	fait airelle	2.05
fient bac	fiente bac	2.41
fient bac	fientes bac	2.25
fient bac	fient bacs	3.50
fient in	fiente in	2.41
fient in	fient inez	2.37
fient in	fient ins	3.15
fient in	fient ina	3.17
fient in	fient ine	2.72
fient in	fientes in	2.25
fient in	fient inés	2.22
fient in	fient ines	2.85
vin des	vina des	2.03
vin des	viner des	1.82
vin des	vin dess	2.91
vin des	vin desai	2.02
vin des	vine des	2.91
vin des	vinez des	0.00
vin des	vins des	4.37
vin des	vines des	2.28
vin des	vin de	7.68
faits rient	fait rient	6.43
vivent in	vivent ina	3.17
vivent in	vivent ins	3.15
vivent in	vivent inez	2.37
vivent in	vivent ine	2.72
vivent in	vivent inés	2.22
vivent in	vivent ines	2.85
foncent lis	foncent lisait	3.36
foncent lis	foncent lisant	3.91
foncent lis	foncent lisez	4.01
foncent lis	foncent lisée	3.43
foncent lis	foncent lisent	3.65
foncent lis	foncent lise	3.73
foncent lis	foncent li	4.22
foncent lis	foncent lisa	4.00
festival	festivals	3.90
festivals	festival	4.77
fait aide	fait aidez	3.94
fait aide	fait aidé	4.33
fait aide	faits aide	4.98
fait aide	fait aident	3.83
fait aide	faite aide	4.93
fait aide	fait aidait	3.21
fait aide	fait aides	4.39
fait aide	fait aider	5.09
fait aide	fait aidant	3.67
fait aide	faites aide	5.21
fait aide	fait aida	3.17
flot aide	flots aide	3.48
flot aide	flot aidant	3.67
flot aide	flot aider	5.09
flot aide	flot aident	3.83
flot aide	flot aidez	3.94
flot aide	flot aidait	3.21
flot aide	flot aides	4.39
flot aide	flot aida	3.17
flot aide	flot aidé	4.33
flot in	flot ines	2.85
flot in	flot ine	2.72
flot in	flot inés	2.22
flot in	flot inez	2.37
flot in	flots in	3.48
flot in	flot ins	3.15
flot in	flot ina	3.17
fait bol	fait bole	2.03
fait bol	faite bol	4.93
fait bol	fait bolées	0.00
fait bol	fait bolas	1.89
fait bol	faites bol	5.21
fait bol	faits bol	4.98
fait bol	fait bolée	1.59
fait bol	fait bols	3.05
fait bol	fait bola	2.53
fait bolée	faits bolée	4.98
fait bolée	faites bolée	5.21
fait bolée	faite bolée	4.93
fait bolée	fait bolées	0.00
faux aise	faux aisé	3.62
faux aise	faux aises	2.78
faux in	faux ine	2.72
faux in	faux ines	2.85
faux in	faux ina	3.17
faux in	faux inez	2.37
faux in	faux inés	2.22
faux in	faux ins	3.15
forain aise	foraines aise	2.52
forain aise	forain aises	2.78
forain aise	foraine aise	3.11
forain aise	forain aisé	3.62
forain aise	forains aise	2.90
forain sec	foraines sec	2.52
forain sec	forains sec	2.90
forain sec	foraine sec	3.11
forain sec	forain secs	3.76
faut rosse	faut rosser	2.27
faut rosse	faut rossait	0.00
faut rosse	faut rosses	1.55
faut rosse	faut rossent	0.00
faut rosse	faute rosse	4.98
faut rosse	fauter rosse	1.74
faut rosse	faut rossé	2.11
faut rosse	faut rossez	0.00
faut rosse	fauté rosse	2.45
faut rosse	fautes rosse	4.25
faut rosse	faut rossa	2.44
faut chaînette	fautes chaînette	4.25
faut chaînette	fauter chaînette	1.74
faut chaînette	faut chaînettes	1.80
faut chaînette	fauté chaînette	2.45
faut chaînette	faute chaînette	4.98
faut chenet lis	faute chenet lis	4.98
faut chenet lis	faut chenet li	4.22
faut chenet lis	faut chenet lise	3.73
faut chenet lis	fauté chenet lis	2.45
faut chenet lis	faut chenet lisa	4.00
faut chenet lis	faut chenet lisez	4.01
faut chenet lis	faut chenets lis	1.82
faut chenet lis	faut chenet lisée	3.43
faut chenet lis	faut chenet lisent	3.65
faut chenet lis	faut chenet lisait	3.36
faut chenet lis	faut chenet lisant	3.91
faut chenet lis	fauter chenet lis	1.74
faut chenet lis	fautes chenet lis	4.25
faut in	fautes in	4.25
faut in	faut ine	2.72
faut in	faut inez	2.37
faut in	faute in	4.98
faut in	fauter in	1.74
faut in	faut inés	2.22
faut in	faut ines	2.85
faut in	fauté in	2.45
faut in	faut ins	3.15
faut in	faut ina	3.17
frit homme	frite homme	3.21
frit homme	frits homme	2.86
frit homme	frit hommes	5.46
frit homme	frites homme	3.92
frits in	frits ins	3.15
frits in	frits inés	2.22
frits in	frits ina	3.17
frits in	frit in	3.03
frits in	frits inez	2.37
frits in	frits ines	2.85
frits in	frits ine	2.72
freinent lis	freinent lisent	3.65
freinent lis	freinent lise	3.73
freinent lis	freinent lisa	4.00
freinent lis	freinent li	4.22
freinent lis	freinent lisait	3.36
freinent lis	freinent lisez	4.01
freinent lis	freinent lisée	3.43
freinent lis	freinent lisant	3.91
freinent chipe	freinent chipait	0.00
freinent chipe	freinent chipé	2.10
freinent chipe	freinent chipez	0.00
freinent chipe	freinent chiper	2.39
freinent chips	freinent chip	3.10
prisonnier	prisonniers	4.35
prisonniers	prisonnier	4.15
frais trait aide	frais traitée aide	3.83
frais trait aide	frais traits aide	4.13
frais trait aide	frai trait aide	2.60
frais trait aide	frais traite aide	4.45
frais trait aide	frais traiter aide	4.55
frais trait aide	frais trait aidé	4.33
frais trait aide	frais trait aidez	3.94
frais trait aide	frais traités aide	4.28
frais trait aide	fraise trait aide	3.52
frais trait aide	frais traitent aide	3.74
frais trait aide	frais trait aider	5.09
frais trait aide	frais trait aides	4.39
frais trait aide	frais trait aident	3.83
frais trait aide	frais traité aide	4.72
frais trait aide	fraises trait aide	3.63
frais trait aide	frais trait aidait	3.21
frais trait aide	frais trait aida	3.17
frais trait aide	frais trait aidant	3.67
frais trait aide	frais traitant aide	4.01
pressent rétine	pressentait rétine	2.18
pressent rétine	pressentant rétine	2.15
pressent rétine	pressent rétines	2.16
pressent rétine	pressentaient rétine	1.55
fanent aide	fanent aident	3.83
fanent aide	fanent aidé	4.33
fanent aide	fanent aidant	3.67
fanent aide	fanent aidez	3.94
fanent aide	fanent aides	4.39
fanent aide	fanent aida	3.17
fanent aide	fanent aidait	3.21
fanent aide	fanent aider	5.09
fanent in	fanent ins	3.15
fanent in	fanent inés	2.22
fanent in	fanent ines	2.85
fanent in	fanent ine	2.72
fanent in	fanent ina	3.17
fanent in	fanent inez	2.37
gand haine	gand haines	3.20
gars aise	gars aisé	3.62
gars aise	gar aise	3.00
gars aise	gars aises	2.78
gars aide	gar aide	3.00
gars aide	gars aidé	4.33
gars aide	gars aides	4.39
gars aide	gars aident	3.83
gars aide	gars aida	3.17
gars aide	gars aider	5.09
gars aide	gars aidant	3.67
gars aide	gars aidez	3.94
gars aide	gars aidait	3.21
jet chez	jeter chez	4.50
jet chez	jetée chez	3.57
jet chez	jets chez	3.67
jet chez	jetons chez	3.51
jet chez	jeté chez	4.19
jet chez	jetant chez	3.45
jet chez	jetez chez	3.47
jet chez	jetés chez	3.52
question	questions	5.18
questions	question	5.50
glass lis	glass lisa	4.00
glass lis	glass li	4.22
glass lis	glas lis	3.06
glass lis	glass lisant	3.91
glass lis	glass lisée	3.43
glass lis	glass lisait	3.36
glass lis	glass lisez	4.01
glass lis	glass lisent	3.65
glass lis	glasses lis	2.13
glass lis	glass lise	3.73
glass aise	glass aises	2.78
glass aise	glasses aise	2.13
glass aise	glas aise	3.06
glass aise	glass aisé	3.62
godes os	godes oses	3.49
godes os	godes oser	3.79
godes os	godes o	5.01
godes os	godes osé	4.07
godes os	godes osez	3.57
godes os	godes ose	4.29
godes os	godes osent	3.67
godes os	godes osait	3.09
godes os	gode os	3.14
green ma	green mae	3.33
green ma	green maa	2.62
green ma	green max	4.69
green ma	greens ma	2.35
green ma	green maes	2.83
green ma	green maas	2.35
green ma	green maé	2.57
green ma	greene ma	3.23
green ma	green mas	3.79
green médée	greene médée	3.23
green médée	greens médée	2.35
green médée	green médéa	2.60
cran tête	cranes tête	2.22
cran tête	crane tête	3.55
cran tête	crans tête	2.79
cran tête	cran têtes	4.42
crient aide	crient aida	3.17
crient aide	crient aides	4.39
crient aide	crient aider	5.09
crient aide	crient aidant	3.67
crient aide	crient aident	3.83
crient aide	crient aidez	3.94
crient aide	crient aidé	4.33
crient aide	crient aidait	3.21
crient in	crient ins	3.15
crient in	crient ina	3.17
crient in	crient inés	2.22
crient in	crient ine	2.72
crient in	crient inez	2.37
crient in	crient ines	2.85
anis tee	anisée tee	1.56
anis tee	anis tees	2.07
anis tee	anisées tee	1.05
anis tee	anis tea	3.48
anis tee	anisé tee	1.46
anis tee	ani tee	3.10
in ides	inés ides	2.22
in ides	ine ides	2.72
in ides	ins ides	3.15
in ides	ines ides	2.85
in ides	inez ides	2.37
in ides	ina ides	3.17
in ides	in ide	3.21
in haussent ri	in haussent riant	3.50
in haussent ri	in haussent rie	3.35
in haussent ri	inés haussent ri	2.22
in haussent ri	in haussent riez	3.15
in haussent ri	in haussent riait	3.10
in haussent ri	in haussent ria	3.02
in haussent ri	ines haussent ri	2.85
in haussent ri	inez haussent ri	2.37
in haussent ri	in haussent rient	3.18
in haussent ri	ine haussent ri	2.72
in haussent ri	in haussent ris	3.75
in haussent ri	ins haussent ri	3.15
in haussent ri	ina haussent ri	3.17
in haussent ri	in haussent ries	2.87
in gérer	ina gérer	3.17
in gérer	in gérons	2.41
in gérer	in gérez	3.08
in gérer	in gérée	3.58
in gérer	in géré	4.04
in gérer	in gérant	3.96
in gérer	ines gérer	2.85
in gérer	in gérés	3.48
in gérer	in gérées	3.32
in gérer	in gérait	3.00
in gérer	inés gérer	2.22
in gérer	ins gérer	3.15
in gérer	ine gérer	2.72
in gérer	inez gérer	2.37
haines becqueter	haine becqueter	4.58
haines becqueter	haines becqueté	0.00
haines becqueter	haines becquetait	0.00
haines becqueter	haines becquetaient	0.00
haines becqueter	haines becquetés	0.00
haines taule	haine taule	4.58
haines taule	haines taules	1.83
haines solde	haines soldez	1.05
haines solde	haine solde	4.58
haines solde	haines soldent	2.26
haines solde	haines soldait	1.49
haines solde	haines solda	2.13
haines solde	haines soldes	3.85
haines solde	haines soldant	2.04
haines solde	haines soldé	2.91
haines solde	haines solder	2.87
haines tracter	haines tracté	2.35
haines tracter	haines tractés	2.03
haines tracter	haines tracte	2.00
haines tracter	haines tractée	2.36
haines tracter	haine tracter	4.58
aident acte	aident acter	2.46
aident acte	aident actes	4.73
aident acte	aident actant	2.19
aident acte	aident acta	3.10
aident acte	aident acté	2.92
aident reste	aident restant	4.26
aident reste	aident restez	4.00
aident reste	aident rester	5.10
aident reste	aident restes	4.28
aident reste	aident resté	4.47
aident reste	aident restent	4.63
aident reste	aident resta	3.77
aident reste	aident restait	4.24
aident rincent aide	aident rincent aidait	3.21
aident rincent aide	aident rincent aider	5.09
aident rincent aide	aident rincent aidez	3.94
aident rincent aide	aident rincent aidant	3.67
aident rincent aide	aident rincent aida	3.17
aident rincent aide	aident rincent aidé	4.33
aident rincent aide	aident rincent aides	4.39
aident rincent aide	aident rincent aident	3.83
aident honnête	aident honnêtes	3.86
aident ricaine	aident ricaines	1.93
extra	extras	2.94
extrait	extraites	3.13
extrait	extraits	4.17
extrait	extraite	3.31
extraits	extrait	4.49
extrême	extrêmes	4.04
extrême	extrêment	2.13
extrêmes	extrême	4.74
esthétique	esthétiques	3.45
instaurer	instaurant	2.91
instaurer	instaurés	2.37
instaurer	instaurent	2.43
instaurer	instauré	3.45
instaurer	instaure	3.27
instaurer	instaurées	2.43
instaurer	instaurée	3.07
instaurer	instaura	2.03
installer	installe	4.14
installer	installé	4.41
installer	installez	3.22
installer	installée	4.05
installer	installés	4.04
installer	installent	3.56
installer	installées	3.65
installer	installa	3.21
installé	installées	3.65
installé	installés	4.04
installé	installée	4.05
installée	installées	3.65
installés	installé	4.41
aillent homme	aillent hommes	5.46
êtes elfes	ête elfes	2.38
êtes elfes	êtes elfe	3.24
jets aise	jets aisé	3.62
jets aise	jets aises	2.78
jets aise	jet aise	4.06
quais ni	quais nier	4.03
quais ni	quais nient	3.20
quais ni	quais nia	2.98
quais ni	quais nie	3.88
quais ni	quais niant	3.02
quais ni	quai ni	4.21
quais ni	quais nies	2.78
quais ni	quais nié	3.43
quais ni	quais nis	2.64
quais aise	quais aisé	3.62
quais aise	quais aises	2.78
quais aise	quai aise	4.21
lad lotte	lad lotta	2.34
lad lotte	lada lotte	2.74
lad lotte	lad lottes	1.39
lad lotte	lads lotte	1.90
lads lis	lads lisait	3.36
lads lis	lads lisant	3.91
lads lis	lads lisée	3.43
lads lis	lads li	4.22
lads lis	lads lisa	4.00
lads lis	lads lisent	3.65
lads lis	lads lisez	4.01
lads lis	lads lise	3.73
lads lis	lad lis	2.85
lent chez	lente chez	3.91
lent chez	lentes chez	3.05
lent chez	lents chez	3.40
lent geste	lent gesta	2.43
lent geste	lent gestes	4.19
lent geste	lente geste	3.91
lent geste	lentes geste	3.05
lent geste	lents geste	3.40
lancent lis	lancent lise	3.73
lancent lis	lancent lisa	4.00
lancent lis	lancent lisent	3.65
lancent lis	lancent li	4.22
lancent lis	lancent lisez	4.01
lancent lis	lancent lisant	3.91
lancent lis	lancent lisait	3.36
lancent lis	lancent lisée	3.43
lots août	lot août	4.42
aile bis	aile bise	3.45
aile bis	ailes bis	4.27
aile bis	aile bi	3.95
aile bis	ailé bis	2.85
aile bis	aile bises	3.33
aile bis	aile bisons	2.92
lient aise	lient aisé	3.62
lient aise	lient aises	2.78
lis aise	li aise	4.22
lis aise	lisée aise	3.43
lis aise	lisez aise	4.01
lis aise	lisait aise	3.36
lis aise	lisant aise	3.91
lis aise	lis aises	2.78
lis aise	lisa aise	4.00
lis aise	lise aise	3.73
lis aise	lis aisé	3.62
lis aise	lisent aise	3.65
liguent chaise	liguent chaises	3.82
laid gênent ri	laid gênent ries	2.87
laid gênent ri	laid gênent riait	3.10
laid gênent ri	laid gênent riant	3.50
laid gênent ri	laides gênent ri	2.77
laid gênent ri	laid gênent rie	3.35
laid gênent ri	laid gênent ria	3.02
laid gênent ri	laid gênent rient	3.18
laid gênent ri	laids gênent ri	2.89
laid gênent ri	laid gênent ris	3.75
laid gênent ri	laide gênent ri	3.38
laid gênent ri	laid gênent riez	3.15
lient gêne	lient gênait	3.00
lient gêne	lient gêner	3.58
lient gêne	lient gêné	3.74
lient gêne	lient gênent	3.08
lient gêne	lient gênes	3.65
lient gêne	lient gênant	3.91
lient gêne	lient gêna	1.75
lient gêne	lient gênez	2.37
laid jette	laides jette	2.77
laid jette	laid jetter	2.76
laid jette	laid jetté	2.39
laid jette	laid jettez	2.00
laid jette	laid jettes	2.98
laid jette	laid jetta	2.40
laid jette	laids jette	2.89
laid jette	laid jettent	3.60
laid jette	laide jette	3.38
lin des	lins des	2.34
lin des	lin desai	2.02
lin des	line des	3.88
lin des	lines des	3.10
lin des	linons des	0.00
lin des	linas des	2.27
lin des	lin de	7.68
lin des	liner des	3.07
lin des	lina des	3.27
lin des	lin dess	2.91
lin dos	lin doss	2.26
lin dos	lin dosés	2.31
lin dos	liner dos	3.07
lin dos	lina dos	3.27
lin dos	lin do	4.45
lin dos	lin dosée	2.46
lin dos	line dos	3.88
lin dos	lines dos	3.10
lin dos	lin doser	3.07
lin dos	lin dosé	2.88
lin dos	linas dos	2.27
lin dos	lin doses	3.82
lin dos	lins dos	2.34
lin dos	linons dos	0.00
lin dos	lin dose	4.24
lin digne	lina digne	3.27
lin digne	line digne	3.88
lin digne	lins digne	2.34
lin digne	liner digne	3.07
lin digne	linons digne	0.00
lin digne	lines digne	3.10
lin digne	linas digne	2.27
lin digne	lin dignes	3.73
laines aise	laines aises	2.78
laines aise	laines aisé	3.62
laines aise	laine aise	4.00
laids haine	laid haine	3.62
laids haine	laids haines	3.20
lient elle	lient elles	5.66
lient elle	lient ellé	2.04
lient elle	lient eller	2.43
lient elle	lient ella	3.34
laid aise	laids aise	2.89
laid aise	laid aises	2.78
laid aise	laides aise	2.77
laid aise	laid aisé	3.62
laid aise	laide aise	3.38
laid in	laids in	2.89
laid in	laides in	2.77
laid in	laid inés	2.22
laid in	laide in	3.38
laid in	laid inez	2.37
laid in	laid ines	2.85
laid in	laid ine	2.72
laid in	laid ins	3.15
laid in	laid ina	3.17
lez vies	lez vie	5.89
levait aise	levait aises	2.78
levait aise	levait aisé	3.62
laissent aide	laissent aidant	3.67
laissent aide	laissent aides	4.39
laissent aide	laissent aida	3.17
laissent aide	laissent aidez	3.94
laissent aide	laissent aidé	4.33
laissent aide	laissent aider	5.09
laissent aide	laissent aident	3.83
laissent aide	laissent aidait	3.21
loues aise	loues aisé	3.62
loues aise	loue aise	3.74
loues aise	loues aises	2.78
las aise	la aise	7.43
las aise	las aisé	3.62
las aise	laser aise	3.92
las aise	las aises	2.78
las aise	lass aise	2.39
aile ès	ailes ès	4.27
aile ès	ailé ès	2.85
aile ès	aile è	3.39
médecine	médecines	2.98
mets nient	met nient	5.12
mas elle	mas ella	3.34
mas elle	mas ellé	2.04
mas elle	masa elle	2.37
mas elle	masai elle	2.10
mas elle	mase elle	2.03
mas elle	mass elle	3.46
mas elle	ma elle	6.00
mas elle	mas elles	5.66
mas elle	mas eller	2.43
mes aise	mes aisé	3.62
mes aise	mes aises	2.78
mes aise	me aise	6.31
mes aise	mesa aise	2.81
mes aise	mess aise	3.15
mas tes	mas te	5.96
mas tes	mase tes	2.03
mas tes	mass tes	3.46
mas tes	ma tes	6.00
mas tes	mas tess	3.36
mas tes	masa tes	2.37
mas tes	masai tes	2.10
mat chaise	mata chaise	3.11
mat chaise	mater chaise	3.73
mat chaise	matez chaise	2.76
mat chaise	matant chaise	2.29
mat chaise	mats chaise	3.04
mat chaise	mates chaise	2.85
mat chaise	mat chaises	3.82
mat chaise	maté chaise	3.07
mat chaise	mate chaise	3.57
matin elle	matin ellé	2.04
matin elle	matin eller	2.43
matin elle	matinée elle	4.13
matin elle	matin ella	3.34
